camera,shell,source_frame,receive_time_s,interval_ms,surviving_track_edges,speed_median_px_s,speed_p95_px_s,blur_median_px,blur_p95_px
c920,green,329,11.300503743,32.02268100000083,14,1361.0548413220222,2588.4898035876886,21.232455524623546,40.38044093596794
c920,red,330,11.336467306,35.963562999999255,58,807.7448385356189,1326.0181270039943,12.600819481155654,20.68588278126231
c920,green,330,11.336467306,35.963562999999255,6,1427.919218565165,2093.901401373724,22.275539809616575,32.6648618614301
c920,red,331,11.368478172,32.01086600000025,48,981.9197109615943,1760.5498687717861,15.31794749100087,27.464577952839864
c920,green,331,11.368478172,32.01086600000025,12,1175.139390082407,2672.292556834384,18.33217448528555,41.68776388661638
c920,red,332,11.400568464,32.090291999999465,48,657.0298153231411,1089.265821445709,10.249665119040998,16.992546814553062
c920,green,332,11.400568464,32.090291999999465,17,1555.0952631744096,2269.2062590607484,24.25948610552079,35.399617641347675
c920,red,333,11.46849906,67.93059600000007,14,849.759402051325,1123.5104308426467,13.25624667200067,17.52676272114529
c920,green,333,11.46849906,67.93059600000007,8,685.0218054318178,1136.4398429969644,10.686340164736357,17.728461550752645
c920,red,334,11.500541741,32.04268100000007,36,866.5371384247603,1364.4019261995238,13.51797935942626,21.28467004871257
c920,green,334,11.500541741,32.04268100000007,4,1152.5658975187948,2068.37572785884,17.9800280012932,32.2666613545979
c920,red,335,11.536494488999999,35.9527479999997,46,827.2088710676469,1323.228046510899,12.904458388655291,20.642357525570024
c920,green,335,11.536494488999999,35.9527479999997,13,1450.4489111162125,2179.879356716548,22.627003013412914,34.00611796477815
c920,red,336,11.569146169,32.65168000000074,57,688.0975641878617,1290.8313832933322,10.734322001330643,20.13696957937598
c920,green,336,11.569146169,32.65168000000074,24,1789.779765339963,2036.8928234966468,27.92056433930342,31.775528046547688
c920,red,337,11.601725089999999,32.57892099999893,53,565.3973751596502,1143.542313807743,8.820199052490542,17.839260095400792
c920,green,337,11.601725089999999,32.57892099999893,38,1447.042229212122,1801.816330202399,22.5738587757091,28.108334751157425
c920,red,338,11.66852204,66.79695000000052,27,565.6452872205299,1065.1961998472325,8.824066480640266,16.617060717616823
c920,green,338,11.66852204,66.79695000000052,0,,,,
c920,red,339,11.700525906,32.00386600000016,55,574.8908207035737,1058.1046933945074,8.968296802975749,16.506433216954317
c920,green,339,11.700525906,32.00386600000016,34,1791.4119558938482,2147.0229757930047,27.946026511944034,33.493558422370874
c920,red,340,11.732767660999999,32.24175499999937,54,611.3856089816795,993.5986513393503,9.5376155001142,15.500138960893864
c920,green,340,11.732767660999999,32.24175499999937,31,1632.6832987464331,1957.505184232827,25.469859460444354,30.537080874032103
c920,red,341,11.768544983,35.77732200000128,55,592.2514299615809,959.232209395277,9.239122307400661,14.96402246656632
c920,green,341,11.768544983,35.77732200000128,39,1416.681917790788,1789.9047613934958,22.10023791753629,27.922514277738532
c920,red,342,11.800609294,32.06431099999918,51,612.5424365195263,953.4254162174918,9.55566200970461,14.873436492992873
c920,green,342,11.800609294,32.06431099999918,38,1661.679768343832,2022.163353958018,25.922204386163777,31.545748321745076
c920,red,343,11.834313156999999,33.7038629999995,49,539.6180017729322,998.3025053414217,8.418040827657741,15.573519083326177
c920,green,343,11.834313156999999,33.7038629999995,21,1643.6318865310695,2228.3504877852483,25.640657429884683,34.76226760944987
c920,red,344,11.868543963999999,34.23080700000014,47,460.27321729828384,898.0107823882333,7.180262189853227,14.008968205256439
c920,green,344,11.868543963999999,34.23080700000014,12,1782.9360346051126,2402.873987934913,27.81380213983975,37.484834211784644
c920,red,345,11.900523645,31.979681000001037,49,468.8471941215062,905.6397458315512,7.314016228295497,14.127980034972198
c920,green,345,11.900523645,31.979681000001037,6,1917.8101034668207,2589.699293869879,29.9178376140824,40.399308984370116
c920,red,346,11.932608622,32.08497700000024,46,616.9265167039331,1123.1935240863481,9.624053660581357,17.521818975747028
c920,green,346,11.932608622,32.08497700000024,14,1969.6158973069403,2600.9220155399894,30.726007997988265,40.57438344242383
c920,red,347,12.032665935999999,100.05731399999895,27,478.4533705795462,668.069495037569,7.46387258104092,10.421884122586077
c920,green,347,12.032665935999999,100.05731399999895,7,307.6715108307876,485.5318831031461,4.799675568960287,7.574297376409079
c920,red,348,12.068467054,35.80111800000019,60,341.52850069792487,486.6583747279311,5.327844610887628,7.591870645755725
c920,green,348,12.068467054,35.80111800000019,46,787.1941753490004,1045.0596083194437,12.280229135444404,16.30292988978332
c920,red,349,12.100505846999999,32.0387929999999,49,574.577682360596,779.5376135578157,8.963411844825297,12.160786771501925
c920,green,349,12.100505846999999,32.0387929999999,16,1015.105322923345,1610.9169078291307,15.835643037604184,25.130303762134435
c920,red,350,12.132848601,32.342754000000085,50,817.409290157685,1111.38333671184,12.751584926459884,17.337580052704705
c920,green,350,12.132848601,32.342754000000085,4,2105.03420938384,2203.9267399583728,32.838533666387896,34.381257143350616
c920,red,351,12.168482552999999,35.633951999999525,58,769.0369070949414,1188.8305780335654,11.996975750681084,18.54575701732362
c920,green,351,12.168482552999999,35.633951999999525,5,2495.8314350510277,2863.2710265553383,38.93497038679603,44.66702801426327
c920,red,352,12.20051292,32.03036700000084,66,377.29587218163715,793.1259712889704,5.885815606033539,12.372765152107938
c920,green,352,12.20051292,32.03036700000084,8,2721.5914860016173,2898.8854262207174,42.45682718162523,45.22261264904319
c920,red,353,12.233943061,33.43014100000019,60,428.7117386968827,607.019789517473,6.68790312367137,9.469508716472577
c920,green,353,12.233943061,33.43014100000019,20,2163.6400431737147,2482.2366884853413,33.75278467350995,38.722892340371324
c920,red,354,12.264542540999999,30.599479999999346,62,359.0542790496303,646.2191585641509,5.601246753174232,10.081018873600755
c920,green,354,12.264542540999999,30.599479999999346,27,2004.3594267050114,2486.401704821134,31.268007056598176,38.78786659520969
c920,red,355,12.30052566,35.98311900000084,67,369.19370015021417,536.813717927504,5.75942172234334,8.374293999669062
c920,green,355,12.30052566,35.98311900000084,36,1540.6926575135415,2026.4779384237129,24.034805457211245,31.61305583940992
c920,red,356,12.332564377999999,32.03871799999902,67,248.9762438631318,408.47601222882656,3.8840294042648558,6.372225790769694
c920,green,356,12.332564377999999,32.03871799999902,56,1392.5645507573508,1900.8663940975957,21.724006991814672,29.65351574792249
c920,red,357,12.364603355,32.03897700000091,70,231.30257212380312,294.1411382446812,3.6083201251313284,4.5886017566170265
c920,green,357,12.364603355,32.03897700000091,55,1061.9790993322702,1408.0428671129077,16.566873949583414,21.96546872696136
c920,red,358,12.400521806999999,35.91845199999888,68,278.6325070381494,389.14412964919154,4.34666710979513,6.070648422527388
c920,green,358,12.400521806999999,35.91845199999888,57,910.2181508893618,1156.1854923422648,14.199403153874044,18.036493680539326
c920,red,359,12.432584247,32.06244000000069,71,357.047708000915,490.03223013877886,5.569944244814274,7.64450279016495
c920,green,359,12.432584247,32.06244000000069,32,1641.6977856792687,2113.1307586516564,25.610485456596592,32.96483983496584
c920,red,360,12.464539428,31.95518100000072,70,512.4962665287878,643.188170926882,7.994941757849089,10.033735466459358
c920,green,360,12.464539428,31.95518100000072,16,2005.9644395022872,2710.143349348938,31.29304525623568,42.27823624984343
c920,red,361,12.496536443,31.997014999999962,68,363.32923723974716,451.0032808894832,5.6679361009400555,7.035651181875938
c920,green,361,12.496536443,31.997014999999962,40,1524.5309117302018,2135.2534487425623,23.78268222299115,33.30995380038397
c920,red,362,12.53284382,36.307376999999974,69,191.33477231467194,307.0014878134913,2.9848224481088823,4.789223209890463
c920,green,362,12.53284382,36.307376999999974,57,934.5816983623918,1261.099451871592,14.579474494453311,19.673151449196833
c920,red,363,12.564583224,31.739403999999638,68,208.73090894574054,290.05157857924706,3.2562021795535525,4.524804625836254
c920,green,363,12.564583224,31.739403999999638,52,1170.4763541216762,1541.6041081639353,18.259431124298146,24.049024087357388
c920,red,364,12.596549646,31.966421999999994,75,257.22610067493247,369.0622145697992,4.0127271705289465,5.757370547288868
c920,green,364,12.596549646,31.966421999999994,57,1377.5861695810381,1785.3696555927684,21.490344245464193,27.851766627247184
c920,red,365,12.632794281999999,36.244635999999275,74,233.25022856250646,292.61818142355594,3.6387035655751006,4.564843630207473
c920,green,365,12.632794281999999,36.244635999999275,52,1145.6219213949564,1564.2161267060148,17.87170197376132,24.401771576613832
c920,red,366,12.664547536999999,31.753254999999925,77,156.89149090596592,277.5262075983084,2.447507258133068,4.329408838533611
c920,green,366,12.664547536999999,31.753254999999925,57,1123.295523260689,1560.090004124247,17.523410162866746,24.33740406433825
c920,red,367,12.696551977999999,32.00444099999977,77,183.27617614564033,276.8059460578207,2.859108347871989,4.318172758502002
c920,green,367,12.696551977999999,32.00444099999977,49,1287.3699663679258,1727.422063673093,20.08297147533964,26.947784193300247
c920,red,368,12.733513446,36.96146800000122,70,261.23690226964743,320.5614966541756,4.075295675406499,5.000759347805139
c920,green,368,12.733513446,36.96146800000122,51,1224.3780262396224,1616.1783865303044,19.10029720933811,25.212382829872745
c920,red,369,12.764547833,31.034387000000052,64,329.7313930557266,397.12400728639716,5.143809731669334,6.195134513667796
c920,green,369,12.764547833,31.034387000000052,51,1332.8384247602512,1846.453760038954,20.792279426259917,28.80467865660768
c920,red,370,12.796578606999999,32.030773999998985,66,237.3171187717718,402.47040251970736,3.7021470528396394,6.278538279307435
c920,green,370,12.796578606999999,32.030773999998985,58,952.4364360666419,1289.7020888338338,14.858008402639612,20.119352585807807
c920,red,371,12.832677447,36.098840000001076,64,154.20061622674086,385.4335357008359,2.4055296131371575,6.0127631569330395
c920,green,371,12.832677447,36.098840000001076,57,580.1033172652429,809.2932280614934,9.049611749337789,12.624974357759296
c920,red,372,12.864555553999999,31.878106999998934,62,347.2138761303843,425.9159270097099,5.416536467633994,6.644288461351474
c920,green,372,12.864555553999999,31.878106999998934,61,689.9221628756816,1020.5475531251446,10.762785740860632,15.920541828752256
c920,red,373,12.896561143,32.00558900000061,60,441.92873628045805,524.7561042287635,6.894088285975146,8.18619522596871
c920,green,373,12.896561143,32.00558900000061,66,691.412186399933,1062.723551041332,10.786030107838956,16.57848739624478
c920,red,374,12.928603619999999,32.04247699999918,57,348.43081278253686,466.08894562203574,5.435520679407575,7.270987551703757
c920,green,374,12.928603619999999,32.04247699999918,71,500.98061185599994,831.3143795733688,7.815297544953599,12.968504321344554
c920,red,375,12.964533423999999,35.92980400000023,64,181.37233629429323,314.09423941102847,2.8294084461909748,4.899870134812043
c920,green,375,12.964533423999999,35.92980400000023,74,303.4113364941717,643.5122747110229,4.733216849309078,10.038791485491956
c920,red,376,12.996537882,32.00445800000118,71,277.24213617352615,464.0034246192253,4.3249773243070075,7.238453424059914
c920,green,376,12.996537882,32.00445800000118,69,474.19592523566473,951.8405310176985,7.3974564336763695,14.848712283876095
c920,red,377,13.028546452999999,32.00857099999865,67,397.2955626383023,463.64018283201835,6.197810777157515,7.232786852179486
c920,green,377,13.028546452999999,32.00857099999865,66,630.8578085531385,1148.8999986962665,9.84138181342896,17.922839979661756
c920,red,378,13.064541367,35.99491400000154,64,343.0225011654399,439.20454016036996,5.351151018180863,6.851590826501771
c920,green,378,13.064541367,35.99491400000154,64,629.2278335615356,1055.725692919606,9.815954203559954,16.469320809545852
c920,red,379,13.096542882,32.00151499999926,62,378.6151775287432,589.6448781058676,5.906396769448392,9.198460098451534
c920,green,379,13.096542882,32.00151499999926,64,555.6759191378942,967.2455842590675,8.66854433855115,15.089031114441454
c920,red,380,13.128556303,32.013421000000264,67,515.1524308344352,656.137881188315,8.03637792101719,10.235750946537713
c920,green,380,13.128556303,32.013421000000264,65,534.5383595050446,868.8697707826308,8.338798408278695,13.55436842420904
c920,red,381,13.164769477,36.21317400000024,67,398.1052843531766,513.3702697946155,6.210442435909555,8.008576208796002
c920,green,381,13.164769477,36.21317400000024,71,408.8233329585217,665.2845670670877,6.377643994152938,10.378439246246568
c920,red,382,13.233874217999999,69.10474099999853,61,162.5228584411337,337.581736356971,2.5353565916816856,5.266275087168748
c920,green,382,13.233874217999999,69.10474099999853,67,231.9390341466632,428.13198753548363,3.618248932687946,6.678859005553544
c920,red,383,13.264546606,30.67238800000105,65,424.5706861401645,654.5425018214685,6.623302703786567,10.210863028414908
c920,green,383,13.264546606,30.67238800000105,51,483.73872761007675,969.6661655877904,7.546324150717197,15.126792183169531
c920,red,384,13.296554898,32.00829200000044,68,668.1001455420931,782.9142877226684,10.42236227045665,12.213462888473627
c920,green,384,13.296554898,32.00829200000044,55,1031.8066359934842,1610.28182049422,16.096183521498354,25.120396399709833
c920,red,385,13.328559023999999,32.00412599999858,69,528.1304590221423,639.2656200282139,8.23883516074542,9.972543672440137
c920,green,385,13.328559023999999,32.00412599999858,58,903.4800888655984,1395.7770671551564,14.094289386303334,21.77412224762044
c920,red,386,13.364593012,36.03398800000157,75,255.28400599237548,473.8547851537465,3.9824304934810573,7.392134648398445
c920,green,386,13.364593012,36.03398800000157,65,326.8314383407038,660.1568397583122,5.0985704381149795,10.29844670022967
c920,red,387,13.396598618999999,32.00560699999855,72,332.9288322760917,516.1620816637659,5.193689783507031,8.052128473954747
c920,green,387,13.396598618999999,32.00560699999855,74,307.47649751294773,605.8588227322293,4.796633361201986,9.451397634622777
c920,red,388,13.428580375,31.981756000000416,71,512.475227290605,629.1466303607862,7.994613545733436,9.814687433628263
c920,green,388,13.428580375,31.981756000000416,67,458.0629109545503,797.000871137493,7.145781410890985,12.43321358974489
c920,red,389,13.464607251999999,36.0268769999994,55,651.606465785081,878.2099085051987,10.165060866247263,13.7000745726811
c920,green,389,13.464607251999999,36.0268769999994,66,302.44474539709563,543.7630536496447,4.718138028194692,8.482703636934456
c920,red,390,13.496558489,31.951237000001242,56,796.7402892657583,1047.6140437099702,12.429148512545828,16.342779081875534
c920,green,390,13.496558489,31.951237000001242,59,224.65341666141543,419.5034397581036,3.5045932999180804,6.544253660226415
c920,red,391,13.528554762999999,31.996273999999048,61,993.0459721985095,1107.9324858618693,15.491517166296747,17.28374677944516
c920,green,391,13.528554762999999,31.996273999999048,52,362.1333167768571,696.2975266544346,5.649279741718971,10.86224141580918
c920,red,392,13.564663120999999,36.108357999999896,61,1126.9994339690038,1241.7486002618448,17.58119116991646,19.371278164084778
c920,green,392,13.564663120999999,36.108357999999896,62,416.6516619368548,729.6025814723181,6.499765926214934,11.381800270968162
c920,red,393,13.596571229,31.908108000001434,59,1236.0598591495568,1357.8064611478524,19.282533802733084,21.181780793906498
c920,green,393,13.596571229,31.908108000001434,71,460.88941720139206,754.3568880020816,7.189874908341716,11.767967452832472
c920,red,394,13.628583391,32.01216199999912,59,728.4726841702641,840.0325119171969,11.364173873056119,13.104507185908272
c920,green,394,13.628583391,32.01216199999912,69,322.9583050614015,515.6880785366252,5.038149558957864,8.044734025171353
c920,red,395,13.660603627999999,32.02023699999934,61,686.3369668297636,786.8446538113973,10.706856682544311,12.274776599457796
c920,green,395,13.660603627999999,32.02023699999934,72,316.91467837027267,570.9213656750433,4.943868982576253,8.906373304530675
c920,red,396,13.696567671999999,35.96404399999997,58,831.3384870400903,936.1533390739867,12.968880397825409,14.603992089554191
c920,green,396,13.696567671999999,35.96404399999997,58,288.9537205661023,511.38716338855636,4.507678040831195,7.9776397488614785
c920,red,397,13.728610501,32.04282900000166,60,1116.3286633759008,1190.0202434116115,17.414727148664053,18.56431579722114
c920,green,397,13.728610501,32.04282900000166,63,347.84037444448194,597.7117684848171,5.426309841333918,9.324303588363145
c920,red,398,13.760842182,32.23168099999896,60,1065.9874196448818,1219.7367725111571,16.629403746460156,19.02789365117405
c920,green,398,13.760842182,32.23168099999896,51,387.2511937968023,749.8998344686962,6.0411186232301155,11.698437417711661
c920,red,399,13.796595838,35.75365600000069,58,847.7089931291941,960.4307305155626,13.224260292815426,14.982719396042775
c920,green,399,13.796595838,35.75365600000069,68,393.6920792489527,752.5990078242486,6.1415964362836615,11.74054452205828
c920,red,400,13.860638180999999,64.04234299999878,18,1172.8386873900995,1320.3179287435216,18.296283523285553,20.596959688398936
c920,green,400,13.860638180999999,64.04234299999878,58,456.9130570800308,733.1988220177145,7.12784369044848,11.437901623476346
c920,red,401,13.896613077,35.97489600000081,55,946.1714647118191,1090.246912055169,14.760274849504377,17.007851828060634
c920,green,401,13.896613077,35.97489600000081,63,393.5324414498551,707.6287252678916,6.13910608661774,11.039008114179108
c920,red,402,13.928615276999999,32.00219999999909,69,801.012069041622,910.8462095807498,12.495788277049302,14.209200869459696
c920,green,402,13.928615276999999,32.00219999999909,65,577.1780238500164,914.7716857627811,9.003977172060255,14.270438297899384
c920,red,403,13.960672606,32.05732900000058,68,839.1640446057103,955.2012852155666,13.09095909584908,14.901140049362839
c920,green,403,13.960672606,32.05732900000058,65,524.0991154819477,881.8768935282365,8.175946201518384,13.757279539040487
c920,red,404,13.993473156,32.80055000000104,64,1098.7182286240918,1239.762724810194,17.14000436653583,19.340298507039027
c920,green,404,13.993473156,32.80055000000104,68,454.44322463904496,768.399731519123,7.0893143043691005,11.987035811698318
c920,red,405,14.028687201999999,35.21404599999833,61,1113.2871549752253,1278.395478248369,17.367279617613516,19.942969460674558
c920,green,405,14.028687201999999,35.21404599999833,69,473.64930532878464,752.9147239772184,7.38892916312904,11.745469694044608
c920,red,406,14.060626512999999,31.93931100000036,62,1004.2872882662364,1148.8844082491935,15.666881696953286,17.92259676868742
c920,green,406,14.060626512999999,31.93931100000036,68,669.1924445941728,1029.8026436548687,10.439402135669095,16.064921241015952
c920,red,407,14.092727342,32.100829000000886,64,968.7760020453277,1114.1766549336342,15.112905631907111,17.381155816964693
c920,green,407,14.092727342,32.100829000000886,60,741.7814359020324,1070.694081893311,11.571790400071706,16.70282767753565
c920,red,408,14.128595312,35.86796999999997,63,1042.6508890855687,1181.838557322693,16.26535386973487,18.436681494234012
c920,green,408,14.128595312,35.86796999999997,55,556.713482055979,857.8573151657404,8.684730320073271,13.382574116585548
c920,red,409,14.16070629,32.1109780000004,46,1317.8512677687152,1442.3429368303532,20.558479777191955,22.50054981455351
c920,green,409,14.16070629,32.1109780000004,49,731.9142710146067,1032.9198436831784,11.417862627827864,16.11354956145758
c920,red,410,14.193122118,32.415827999999536,54,1141.8141397835138,1322.2478332848777,17.812300580622818,20.62706619924409
c920,green,410,14.193122118,32.415827999999536,47,764.3167584420296,1040.3280331289147,11.923341431695661,16.229117316811067
c920,red,411,14.228599662999999,35.47754499999911,62,788.8738419314211,1001.9249150624778,12.306431934130167,15.630028674974653
c920,green,411,14.228599662999999,35.47754499999911,51,595.7711445636611,947.5975487800628,9.294029855193113,14.78252176096898
c920,red,412,14.260633807,32.03414400000071,62,769.8781993981528,937.3755347927738,12.010099910611181,14.623058342767271
c920,green,412,14.260633807,32.03414400000071,55,640.2533546380737,888.1151939099784,9.987952332353949,13.854597024995662
c920,red,413,14.293966097,33.3322900000006,56,529.2710096615665,803.7659895721982,8.256627750720437,12.538749437326292
c920,green,413,14.293966097,33.3322900000006,33,586.3066186117214,1169.4457106383704,9.146383250342854,18.243353085958574
c920,red,414,14.328588865999999,34.6227689999985,70,490.39477269826386,729.6379334993655,7.6501584540929155,11.382351762590101
c920,green,414,14.328588865999999,34.6227689999985,35,669.2913350189003,899.9479399583909,10.440944826294844,14.039187863350897
c920,red,415,14.360639695,32.050829000001,65,428.9960169543679,705.6245340716912,6.692337864488139,11.007742731518382
c920,green,415,14.360639695,32.050829000001,45,1002.0088361323758,1198.380237435266,15.631337843665062,18.69473170399015
c920,red,416,14.393842652,33.20295700000031,67,349.54997831832463,555.3950054046275,5.452979661765864,8.664162084312187
c920,green,416,14.393842652,33.20295700000031,39,827.1641412890165,1072.1907861143038,12.903760604108657,16.72617626338314
c920,red,417,14.428576717,34.734065000000314,65,379.42211477101847,569.3942436246399,5.918984990427888,8.882550200544381
c920,green,417,14.428576717,34.734065000000314,48,876.6450695205812,1066.9593401487077,13.675663084521066,16.64456570631984
c920,red,418,14.460598490999999,32.021773999998615,41,453.3037684906747,970.3677074612152,7.071538788454525,15.137736236394957
c920,green,418,14.460598490999999,32.021773999998615,42,941.9769923559479,1079.7942065351033,14.694841080752786,16.844789621947612
c920,red,419,14.493282558999999,32.68406800000001,42,1029.8775167879003,1691.3885343208206,16.066089261891243,26.3856611354048
c920,green,419,14.493282558999999,32.68406800000001,56,707.6725593764231,890.9265856092323,11.039691926272202,13.898454735504025
c920,red,420,14.524783315999999,31.50075699999988,50,1287.1441325357914,1917.6301226627309,20.079448467558343,29.9150299135386
c920,green,420,14.524783315999999,31.50075699999988,57,761.0514397858849,891.1654620226269,11.872402460659805,13.90218120755298
c920,red,421,14.560613433999999,35.8301179999998,56,960.5071640001718,1533.9894955382597,14.98391175840268,23.93023613039685
c920,green,421,14.560613433999999,35.8301179999998,57,583.8931395501812,845.8813063555921,9.108732976982827,13.195748379147236
c920,red,422,14.592703262999999,32.089829000000236,55,868.2499405102618,1199.932118279307,13.544699071960084,18.718941045157184
c920,green,422,14.592703262999999,32.089829000000236,54,649.0415192168879,1024.2665394040164,10.125047699783451,15.978558014702655
c920,red,423,14.660652155,67.94889200000043,48,535.9908178786994,775.5390986020526,8.36145675890771,12.098409938192018
c920,green,423,14.660652155,67.94889200000043,34,510.28040584452,794.5966999756387,7.960374331174512,12.395708519619962
c920,red,424,14.692730336,32.07818100000104,63,414.9821142489851,742.3522733562945,6.473720982284167,11.580695464358195
c920,green,424,14.692730336,32.07818100000104,48,598.1194870401052,1036.0432155767178,9.33066399782564,16.162274162996795
c920,red,425,14.725935238,33.20490199999959,68,369.7864565694472,665.4174686389267,5.768668722483376,10.380512510767256
c920,green,425,14.725935238,33.20490199999959,44,525.6698381460892,896.4585722298438,8.20044947507899,13.984753726785563
c920,red,426,14.76141556,35.48032199999973,68,352.41196923938446,652.3921980642434,5.497626720134397,10.177318289802196
c920,green,426,14.76141556,35.48032199999973,52,504.0412016717609,627.440444970425,7.86304274607947,9.78807094153863
c920,red,427,14.79270915,31.29359000000065,66,544.4850460938026,763.8556215194117,8.49396671906332,11.916147695702822
c920,green,427,14.79270915,31.29359000000065,53,614.5120376155832,1003.9748038517848,9.586387786803098,15.662006940087844
c920,red,428,14.824727812999999,32.01866299999878,74,336.9654977418172,726.8437533833916,5.256661764772348,11.338762552780908
c920,green,428,14.824727812999999,32.01866299999878,69,515.5599617681788,764.5252047372214,8.04273540358359,11.926593193900654
c920,red,429,14.860657801999999,35.92998899999955,69,344.0268999460525,626.5642767335011,5.366819639158418,9.774402717042616
c920,green,429,14.860657801999999,35.92998899999955,58,416.14774908538107,627.7588554532332,6.491904885731945,9.793038145070437
c920,red,430,14.892803445,32.145643000001556,70,483.80404516796494,795.6178520057798,7.5473431046202535,12.411638491290164
c920,green,430,14.892803445,32.145643000001556,62,557.9608984224849,794.183154907354,8.704190015390765,12.389257216554721
c920,red,431,14.924680701,31.877255999999576,71,542.0153831471466,839.5965164991323,8.455439977095487,13.097705657386467
c920,green,431,14.924680701,31.877255999999576,62,634.8572641576636,959.6801099798603,9.903773320859553,14.97100971568582
c920,red,432,14.956642808,31.962107000000017,68,747.1707512633922,1053.1170909134307,11.655863719708918,16.42862661824952
c920,green,432,14.956642808,31.962107000000017,56,619.8539687393223,987.517450736256,9.669721912333427,15.405272231485593
c920,red,433,14.992781593,36.13878500000034,69,809.7056146963628,1132.4219231541679,12.631407589263258,17.665782001205017
c920,green,433,14.992781593,36.13878500000034,45,658.1920401630489,1026.9770551080758,10.267795826543562,16.020842059685982
c920,red,434,15.024640756,31.859163000000024,71,935.1503433784555,1299.8116847626943,14.588345356703906,20.277062282298033
c920,green,434,15.024640756,31.859163000000024,49,772.8987461124822,1132.6337342635782,12.05722043935472,17.669086254511818
c920,red,435,15.056630843999999,31.990087999998806,59,855.9894344503034,1130.3925300407773,13.353435177424732,17.634123468636126
c920,green,435,15.056630843999999,31.990087999998806,46,913.1166981828276,1261.0138264880309,14.24462049165211,19.671815693213283
c920,red,436,15.093875312,37.24446800000081,64,887.567414106049,1158.798091128688,13.846051660054364,18.07725022160753
c920,green,436,15.093875312,37.24446800000081,35,736.9452157524142,1076.7718736426796,11.496345365737662,16.7976412288258
c920,red,437,15.124645884,30.770571999999774,68,828.0613752672878,1096.7613562000026,12.917757454169688,17.10947715672004
c920,green,437,15.124645884,30.770571999999774,45,938.9246522259384,1310.4388744328492,14.647224574724639,20.442846441152447
c920,red,438,15.156671195,32.025310999999945,69,959.384765868062,1348.5696231344134,14.966402347541766,21.03768612089685
c920,green,438,15.156671195,32.025310999999945,49,725.8683767772957,1086.0905413131968,11.323546677725812,16.94301244448587
c920,red,439,15.192699869,36.02867400000065,68,814.584973235759,1067.243655378057,12.70752558247784,16.649001023897686
c920,green,439,15.192699869,36.02867400000065,61,730.7274167478962,976.76591699922,11.39934770126718,15.237548305187833
c920,red,440,15.226019361999999,33.3194929999987,69,941.9594081312019,1214.9551467966642,14.69456676684675,18.953300290027958
c920,green,440,15.226019361999999,33.3194929999987,53,836.1824096830346,1088.4198949082188,13.04444559105534,16.979350360568215
c920,red,441,15.256718046,30.698684000000753,59,914.1111230633959,1279.2036222462928,14.260133519788976,19.955576507042167
c920,green,441,15.256718046,30.698684000000753,51,1074.9586274106491,1337.8953427480983,16.769354587606127,20.87116734687033
c920,red,442,15.292791163999999,36.07311799999913,38,671.621603306354,889.3700640133455,10.477297011579122,13.87417299860819
c920,green,442,15.292791163999999,36.07311799999913,45,923.8339842674487,1072.9530186533207,14.4118101545722,16.738067090991798
c920,red,443,15.324621752999999,31.83058900000013,53,1173.2423162457214,1613.26709691246,18.302580133433253,25.166966711834373
c920,green,443,15.324621752999999,31.83058900000013,35,808.550641752702,1180.486932824998,12.61339001134215,18.415596152069966
c920,red,444,15.356660619,32.03886600000061,63,957.3910372226173,1258.7233386481166,14.93530018067283,19.63608408291062
c920,green,444,15.356660619,32.03886600000061,46,1039.3444172642262,1239.9010242398201,16.213772909321932,19.342455978141196
c920,red,445,15.388698967,32.03834800000038,52,1218.4622695728438,1597.377707979049,19.00801140533636,24.919092244473166
c920,green,445,15.388698967,32.03834800000038,44,829.9910967215342,1176.6416445714442,12.947861108855932,18.35560965531453
c920,red,446,15.42532651,36.62754299999982,58,1021.2362761617464,1327.4333490982158,15.931285908123245,20.707960245932163
c920,green,446,15.42532651,36.62754299999982,57,910.4431604349404,1124.1817136894447,14.20291330278507,17.537234733555334
c920,red,447,15.456641563,31.315053000000148,65,1046.8544424396885,1261.9802628913028,16.33092930205914,19.686892101104323
c920,green,447,15.456641563,31.315053000000148,52,998.9142604748113,1323.4676363872786,15.583062463407055,20.646095127641548
c920,red,448,15.488655502999999,32.0139399999988,58,1112.3094001990419,1279.2284696395245,17.352026643105052,19.955964126376582
c920,green,448,15.488655502999999,32.0139399999988,51,971.9598091856857,1170.3218012931538,15.162573023296696,18.2570201001732
c920,red,449,15.52485225,36.19674700000175,59,872.8457939937167,1008.0099759790812,13.61639438630198,15.724955625273667
c920,green,449,15.52485225,36.19674700000175,56,833.6817389200119,1014.8556042566923,13.005435127152186,15.831747426404402
c920,red,450,15.556728097999999,31.87584799999854,64,895.8300148586088,1204.8801994949372,13.974948231794295,18.79613111212102
c920,green,450,15.556728097999999,31.87584799999854,61,926.138920426973,1117.3230972636752,14.447767158660778,17.43024031731333
c920,red,451,15.588653521,31.925423000000563,62,807.5392907232929,1164.089389110345,12.597612935283369,18.159794470121383
c920,green,451,15.588653521,31.925423000000563,53,956.2396800309224,1280.6502938711055,14.917339008482388,19.978144584389245
c920,red,452,15.624677434999999,36.02391399999938,57,726.1039423164643,1013.479416269214,11.327221500136844,15.810278893799737
c920,green,452,15.624677434999999,36.02391399999938,63,856.4203571934789,1045.0299505150126,13.36015757221827,16.302467228034196
